research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-7034,PNU,assessment of the hybrid deep learning models and hedonic pricing model for house price prediction,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7037,PNU,bayesian regression modeling and inference of energy efficiency data: the effect of collinearity and sensitivity analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7038,PNU,biogenic silver nanoparticles combined with l-arginine using escherichia coli and their antibacterial and cytotoxic activities via ros production against a-549 cells,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7041,PNU,block shrinkage of t. cai for estimating image,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7042,PNU,blockchain-based logging to defeat malicious insiders: the case of remote health monitoring systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7043,PNU,blockchain-based piecewise regressive kupyna cryptography for secure cloud services,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7044,PNU,bmo estimates for commutators of the rough fractional hausdorff operator on grand-variable-herz-morrey spaces,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7045,PNU,brain tumor mri classification using a novel deep residual and regional cnn,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7046,PNU,breast cancer histopathology image classification using an ensemble of optimized pretrained models with a trainable ensemble strategy classifier,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7049,PNU,cardiac fibrosis automated diagnosis based on fibrosisnet network using cmr ischemic cardiomyopathy,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7050,PNU,cardioprotective effects of α-asarone against hexavalent chromium-induced oxidative damage in mice,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7052,PNU,catcafsms: context-based adaptive trust calculation for attack detection in fog computing based smart medical systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7054,PNU,cloudintellmal: an advanced cloud based intelligent malware detection framework to analyze android applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7055,PNU,cnn channel attention intrusion detection system using nsl-kdd dataset,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7061,PNU,comprehensive optimization of fuzzy logic-based energy management system for fuel-cell hybrid electric vehicle using genetic algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7064,PNU,"computational study of systematic substitution of tungsten in two-dimensional mo2c mxenes: comparison of structural, electronic, optical, thermoelectric and mechanical properties",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7066,PNU,contradiction in text review and apps rating: prediction using textual features and transfer learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7074,PNU,"correction: prediction of leukemia peptides using convolutional neural network and protein compositions (bmc cancer, (2024), 24, 1, (900), 10.1186/s12885-024-12609-8)",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7075,PNU,"corrigendum to ‘effect of yttrium ion on electrical and magnetic properties of barium based spinel ferrites’ [j mater res technol 12, may–june 2021, 1104–1112] (journal of materials research and technology (2021) 12 (1104–1112), (s2238785421002271), (10.1016/j.jmrt.2021.03.001))",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7076,PNU,"corrigendum to ‘magnetic, dielectric and structural properties of spinel ferrites synthesized by sol-gel method’ (journal of materials research and technology (2021) 11 (158–169), (s2238785420321402), (10.1016/j.jmrt.2020.12.064))",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7082,PNU,"corrigendum to “heterostructure formation of perovskite with rgo as energy storage electrode material” [mater. sci. eng.: b 305 (2024) 117434] (materials science & engineering b (2024) 305, (s0921510724002630), (10.1016/j.mseb.2024.117434))",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7089,PNU,cvg-net: novel transfer learning based deep features for diagnosis of brain tumors using mri scans,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7093,PNU,delignification of wood toward photoluminescent smart window infiltrated with glass nanofibers-reinforced polystyrene for multifunctional applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7094,PNU,design and evaluation of arabic handwritten digit recognition system using biologically plausible methods,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7095,PNU,design and synthesis of benzo[b]thiophene-based hybrids as novel antitubercular agents against mdr/xdr mycobacterium tuberculosis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7096,PNU,design space exploration of hw accelerators and network infrastructure for fpga-based mpsoc,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7099,PNU,detection of cyberhate speech towards female sport in the arabic xsphere,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7100,PNU,detection of lungs tumors in ct scan images using convolutional neural networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7101,PNU,development and in-depth experimental characterization of novel tizrnbhftaox reinforced 316l stainless steel for advanced nuclear applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7106,PNU,distributed multiclass cyberattack detection using golden jackal optimization with deep learning model for securing iot networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7110,PNU,drug repurposing of fda-approved anti-viral drugs via computational screening against novel 6m03 sars-covid-19,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7112,PNU,ecg-transcovnet: a hybrid transformer model for accurate arrhythmia detection using electrocardiogram signals,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7116,PNU,"efficiency of k2wo4 containing a newly synthesized phosphate based glasses: physical, thermal properties, ftir spectroscopy and γ-ray shielding parameters",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7122,PNU,emotion estimation of people wearing masks using machine learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7124,PNU,enhanced data mining and visualization of sensory-graph-modeled datasets through summarization,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7126,PNU,enhanced user verification in iot applications: a fusion-based multimodal cancelable biometric system with ecg and ppg signals,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7128,PNU,enhancing high-speed data communications: optimization of route controlling network on chip implementation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7129,PNU,enhancing precision in population variance vector estimation: a two-phase sampling approach with multi-auxiliary information; [(meningkatkan ketepatan dalam anggaran vektor varians populasi: pendekatan persampelan dua fasa dengan maklumat berbilang bantu)],,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7130,PNU,enhancing software fault prediction through feature selection with spider wasp optimization algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7131,PNU,enhancing wireless sensor network efficiency through al-biruni earth radius optimization,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7133,PNU,evaluations of chris-jerry data using generalized progressive hybrid strategy and its engineering applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7134,PNU,exploiting feature fusion with deep learning based next-generation consumer products detection on video surveillance monitoring systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7137,PNU,"exploring the impact of matching e-training material to arabic dyslexia type on learners’ reading performance, satisfaction and behaviour",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7140,PNU,fair resource optimization for cooperative non-terrestrial vehicular networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7141,PNU,federated active learning with transfer learning: empowering edge intelligence for enhanced lung cancer diagnosis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-7142,PNU,fine-tuning cyber security defenses: evaluating supervised machine learning classifiers for windows malware detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
