research_id,university,title,matched_terms,selected
10.26434/chemrxiv-2025-b2zhn,KAUST,Ultrabroadband 1D and 2D NMR Spectroscopy,,False
10.1115/1.4069135,KAUST,Energy Benefits of Retrofitting Residential Communities: Case Study of KAUST Villa Housing Community,,False
10.4171/nnu90/6,KAUST,Measure-based approach to mesoscopic modeling of optimal transportation networks,,False
10.1101/2025.07.23.665770,KAUST,NADES as Biocompatible Media for Thermally Stable RNA Molecules,,False
10.1103/dbc6-n7s6,KAUST,Exploding drops on lubricated surfaces,,False
10.26434/chemrxiv-2025-18xnp,KAUST,Donor-Acceptor-Donor Small-Molecule Dots are Brighter than Polymer Dots of Similar Chromophore Units,,False
10.7554/elife.108128.1,KAUST,Systematic characterization of site-specific proline hydroxylation using hydrophilic interaction chromatography and mass spectrometry,,False
10.1103/pzvt-gq9v,KAUST,Acoustic leaky-wave antennas from zero-index metamaterials,,False
10.1364/oe.570438,KAUST,High-throughput space-time Fourier ptychography for motile microorganisms,,False
10.1103/y86v-8rgs,KAUST,Unraveling friction forces of droplets on a non-wetting surface,,False
10.1128/mbio.02136-25,KAUST,Microbes without borders: uniting societies for climate action,,False
10.1103/6n5m-wvs7,KAUST,Topological edge states in the frequency dimension and their realization with Floquet electrical circuits,,False
10.52843/cassyni.97fn30,KAUST,Coral probiotics: From the Laboratory to the Real World,,False
10.52843/cassyni.3p4x5w,KAUST,From Deserts to Coral Reefs: Preserving Microbial Diversity for One Health in the Arabian Peninsula,,False
10.1103/lmmx-fmtb,KAUST,Rayleigh-Plateau instability on an angled and eccentric wire,,False
10.5194/os-21-2345-2025,KAUST,Mechanisms of the overturning circulation in the northern Red Sea other than convective mixing,,False
10.5194/hess-29-4983-2025,KAUST,Saudi Rainfall (SaRa): hourly 0.1° gridded rainfall (1979–present) for Saudi Arabia via machine learning fusion of satellite and model data,machine learning,True
10.1101/2025.10.09.679041,KAUST,Probiotic and postbiotic treatment in situ during a marine heat wave improves coral health and promotes specific metabolic and microbiome changes,,False
10.1017/jfm.2025.10635,KAUST,Broadband water wave reflector with customisable frequency range enabled by floating metaplates,,False
10.1103/4zcv-2c1n,KAUST,Light-induced transitions of valley Chern numbers and flat bands in a nontwisted moiré graphene–hexagonal boron nitride superlattice,,False
10.52843/cassyni.1lmcng,KAUST,The Middle East as a natural laboratory to advance our understanding of global hyperarid drylands,,False
10.7554/elife.103493.2,KAUST,Structure of the human CTF18−RFC clamp loader bound to PCNA,,False
10.1128/mbio.02316-25,KAUST,Dual transcriptomic profiling of Staphylococcus aureus endocarditis in a porcine model reveals strong parallels with human infection,,False
10.1017/dry.2025.10007,KAUST,"Biological soil crusts in the Arabian Peninsula: Ecological functions, current knowledge and research gaps",,False
10.1103/xg76-v1zd,KAUST,Polarization doping of wurtzite III-nitride ternary alloys,,False
10.1017/jfm.2025.10786,KAUST,Fourier-based proper orthogonal decomposition of a turbulent round jet,,False
10.1128/msystems.01505-25,KAUST,Safeguarding microbial biodiversity: microbial conservation specialist group within the species survival commission of the International Union for Conservation of Nature,,False
10.1103/nvkn-hk4g,KAUST,Two instabilities in one liquid sheet,,False
10.1103/tmw1-74jp,KAUST,Noncontact thermometry based on direct electron detection of electron-backscattering diffraction patterns,,False
10.1128/msystems.00885-25,KAUST,High-throughput chemical genomic screening: a step-by-step workflow from plate to phenotype,,False
10.5194/gmd-18-9805-2025,KAUST,Enhancing volcanic eruption simulations with the WRF-Chem v4.8,,False
10.64898/2025.12.27.696700,KAUST,Endogenous retrotransposon activity supports osteocyte function and links antiretroviral therapy to bone loss,,False
KFUPM_c954706c-188f-4ae4-91b6-54cddf544465,KFUPM,Heat transmission in Darcy-Forchheimer flow of Sutterby nanofluid containing gyrotactic microorganisms,,False
KFUPM_3d94024a-b56a-471c-b3fa-cc06a68ed1d2,KFUPM,Are mega-events super spreaders of infectious diseases similar to COVID-19? A look into Tokyo 2020 Olympics and Paralympics to improve preparedness of next international events,,False
KFUPM_718632be-16ea-4617-ac51-03e44082747d,KFUPM,Genetic algorithm optimization to model business investment in fashion design,,False
KFUPM_a6621fce-0a4b-489a-a886-02a1441c86ad,KFUPM,Natural convection nanofluid flow with heat transfer analysis of carbon nanotubes–water nanofluid inside a vertical truncated wavy cone,,False
KFUPM_fa1bbebf-be43-4d6a-8f75-2c9caa682d7b,KFUPM,Lightweight Two-Factor-Based User Authentication Protocol for IoT-Enabled Healthcare Ecosystem in Quantum Computing,internet of things; iot,True
KFUPM_d7cf03a3-2bb5-4109-9a08-9dc57089995a,KFUPM,A Survey on Software-Defined Networking-Based 5G Mobile Core Architectures,internet of things,True
KFUPM_00b64955-9088-4d05-a185-b8c7b5c3eaf1,KFUPM,Optimization of FPGA-based CNN accelerators using metaheuristics,neural networks,True
KFUPM_1fec151c-5f24-433b-9cdf-f51e84ae4900,KFUPM,Effect of Sea Waves on Vertical Underwater Visible Light Communication Links,,False
KFUPM_52f2477e-895f-45cb-8cc9-a01be454a4a6,KFUPM,Adaptive Modulation for FSO IM/DD Systems with Multiple Transmitters and Receivers,,False
KFUPM_d94b534f-8665-4e3b-8763-166842d23d2f,KFUPM,Thermal analysis and entropy generation of magnetic Eyring-Powell nanofluid with viscous dissipation in a wavy asymmetric channel,,False
KFUPM_129478bf-335d-4168-8696-9d76f093c311,KFUPM,Design and Implementation of a Real-Time Color Recognition System for the Visually Impaired,,False
KFUPM_8744a760-d784-40ed-839c-0a3b5e4d6be3,KFUPM,Implementation of a new research indicator to QS ranking system,,False
KFUPM_8fb8adb9-79a6-4bc6-a1a6-5ff2dc9ea46e,KFUPM,Resilience analysis of a PV/battery system of health care centres in Rohingya refugee camp,,False
KFUPM_7ec7b84d-7bc8-4cc9-90c8-2a2b8ed2fc62,KFUPM,On magnetohydrodynamics Powell–Eyring fluid with Cattaneo–Christov heat flux over a curved surface,,False
KFUPM_e15edf70-810c-4a79-acb4-92bceb2807ae,KFUPM,Chaotic marine predators algorithm for global optimization of real-world engineering problems,,False
KFUPM_c6a46948-a065-4a12-b951-9a9910a3e611,KFUPM,Advanced thermodynamics analysis for sustainable residential sector: a case study of Turkish residential sector,,False
KFUPM_b1787889-5ff8-449f-9d00-529d6ecd56cb,KFUPM,A novel hybrid flow direction optimizer-dynamic oppositional based learning algorithm for solving complex constrained mechanical design problems,robot,True
KFUPM_33e491ce-0c15-490b-86dc-41459deac948,KFUPM,A Hierarchical Algorithm for In-city Parking Allocation Based on Open Street Map and AnyLogic Software,,False
KFUPM_f8fe8e36-3018-41f0-8d89-cfac77573037,KFUPM,A novel generalized normal distribution optimizer with elite oppositional based learning for optimization of mechanical engineering problems,,False
KFUPM_6e7d5336-f57b-4a4b-9497-d209a753989c,KFUPM,"Current Scenario of Solar Energy Applications in Bangladesh: Techno-Economic Perspective, Policy Implementation, and Possibility of the Integration of Artificial Intelligence",artificial intelligence,True
KFUPM_0a20d7c3-9dde-4fa6-a3df-582d7ac9e0a5,KFUPM,Exact Versus Inexact Decimal Floating-Point Numbers and Arithmetic,,False
KFUPM_607dddfc-043b-4116-be01-f3192394da44,KFUPM,Transient heat transfer and electro-osmotic flow of Carreau–Yasuda non-Newtonian fluid through a rectangular microchannel,,False
KFUPM_1a25e503-dc5b-4eac-86e7-400caed8f26e,KFUPM,Fog computing-assisted path planning for smart shopping,,False
KFUPM_15d93c67-8207-4110-91d5-45471fc35803,KFUPM,Energy-Efficient UAVs Coverage Path Planning Approach,,False
KFUPM_eed91f1f-2ec3-466e-a47f-55f340117e5c,KFUPM,Efficient Implementation of Reverse Time Migration Seismic Imaging on FPGAs,,False
KFUPM_6005065e-5abe-40fc-bdf6-9bcc924c6f68,KFUPM,Medical imaging and nano-engineering advances with artificial intelligence,artificial intelligence; deep learning; computer vision,True
KFUPM_6b4f0fa4-d00c-4986-8b92-00b56f073397,KFUPM,Hydromagnetic flow of two immiscible nanofluids under the combined effects of Ohmic and viscous dissipation between two parallel moving plates,,False
KFUPM_a08f777e-bf82-40a3-b980-03904733a2ce,KFUPM,A novel hybrid arithmetic optimization algorithm for solving constrained optimization problems,,False
KFUPM_db004f2f-6dc8-46b5-ac36-6592c802838d,KFUPM,Energy-Efficient Optimization of Multi-User NOMA-Assisted Cooperative THz-SIMO MEC Systems,edge computing,True
KFUPM_a25e76c6-3c25-4928-b5fd-3c4f4f2c9718,KFUPM,Variational Quantum Algorithms for Solving Vehicle Routing Problem,,False
KFUPM_f184e757-4d50-45f6-8787-ce1838b1318a,KFUPM,IoT-enabled smart mask for monitoring body parameters and location through cloud,iot,True
KFUPM_41cbbe45-747e-4c93-8174-316037029502,KFUPM,Analytical Solutions of Peristalsis Flow of Non-Newtonian Williamson Fluid in a Curved Micro-Channel under the Effects of Electro-Osmotic and Entropy Generation,,False
KFUPM_43d89810-ff14-4b0f-b906-ca5eb7ecba37,KFUPM,Attack Simulation on Data Distribution Service-based Infrastructure System,,False
KFUPM_6a782a27-54b4-44ce-8508-0149473e52e5,KFUPM,Novel Aspects of Cilia-Driven Flow of Viscoelastic Fluid through a Non-Darcy Medium under the Influence of an Induced Magnetic Field and Heat Transfer,,False
KFUPM_403f6bd1-3c5c-49fe-9530-61f4c45de757,KFUPM,Localization of Autonomous Underwater Vehicles using Airborne Visible Light Communication Links,,False
KFUPM_37a7c0ab-feac-494c-b5ab-44af4fdfa2dd,KFUPM,Evaluation of Human Immune-Based IDPS Under DoS/DDoS Attacks,intrusion detection,True
KFUPM_2c32133f-0461-4128-adca-dc66d0d1208b,KFUPM,Cheetah optimization algorithm for optimum design of heat exchangers,,False
KFUPM_f4bfaa2e-ceef-4516-8b00-6c8cf621ba2f,KFUPM,Adaptive Cruise Control Based on Real-Time DDS Middleware,,False
KFUPM_72e68dee-f2df-457b-bea0-7c97cdd40ca4,KFUPM,A multi-strategy boosted prairie dog optimization algorithm for global optimization of heat exchangers,,False
KFUPM_907d3a32-ddea-420f-afd3-0ab4564259fa,KFUPM,Integrated Operation Centers in Smart Cities: A Humanitarian Engineering Perspective,,False
KFUPM_2dd4bb18-4404-4aac-907a-7dde8cad7bcb,KFUPM,A Machine Learning Based Method for Object Detection and Localization Using a Monocular RGB Camera Equipped Drone,machine learning; computer vision,True
KFUPM_1289de67-c3e6-444e-8bb1-d10bbeab625a,KFUPM,Secure PIN-Entry Method Using One-Time PIN (OTP),,False
KFUPM_ee8b96bc-8c55-49ba-a87e-1cdd5da893e5,KFUPM,Managing Health Treatment by Optimizing Complex Lab-Developed Test Configurations: A Health Informatics Perspective,,False
KFUPM_ae73c50b-d912-4eaa-bafc-a93cbb73f6de,KFUPM,SpMV and BiCG-Stab sparse solver on Multi-GPUs for reservoir simulation,,False
KFUPM_46e300e4-28f5-4a02-92b6-229a5350f02d,KFUPM,VISSIM calibration and validation of urban traffic: a case study Al-Madinah City,,False
KFUPM_15237361-da88-4996-bec8-7f7701e25dc3,KFUPM,A novel hybrid Fick's law algorithm-quasi oppositional-based learning algorithm for solving constrained mechanical design problems,robot,True
KFUPM_661cf7a0-6d00-4aa8-88c7-f3845643ee58,KFUPM,Development of Advanced Data-Intelligence Models for Radial Gate Discharge Coefficient Prediction: Modeling Different Flow Scenarios,machine learning; neural network,True
KFUPM_0458ac03-58c7-4207-8cfd-4989b3499b91,KFUPM,Edge deduplication for LoRaWAN using network coding,iot,True
KFUPM_33274a54-a2c1-4708-a826-85c2664cc0d6,KFUPM,Satellite Imagery-Based Cloud Classification Using Deep Learning,deep learning; neural networks,True
KFUPM_ac525ba1-b28e-4b6a-bc40-cf9aa2aaee30,KFUPM,Multipolar Acoustic Source Reconstruction from Sparse Far-Field Data Using ALOHA,,False
KFUPM_b1d1b8a8-1a37-4d82-b7a6-4124c3b3399a,KFUPM,3D simulation model for IoD-to-vehicles communication in IoD-assisted VANET,,False
KFUPM_b248af91-e9ca-4b9b-81a8-6bb001904541,KFUPM,Performance Evaluation of Communication Requirements of Smart Inverter and Distributed Energy Resource Management System,,False
KFUPM_359ae141-c33c-4314-89e8-25de5d368ebb,KFUPM,DDS-Based Adaptive Cruise Control,,False
KFUPM_3e98590c-dba2-4dac-892e-68b78847838d,KFUPM,A Safety System for Maximizing Operated UAVs Capacity Under Regulation Constraints,,False
KFUPM_c40b1198-1851-4c5b-83ee-10623182b7f9,KFUPM,Multi-Hop Airborne FSO Systems With Relay Selection Over Outdated Log-Normal Turbulence Channels,,False
KFUPM_280762dd-e201-4a2a-9a8a-312a79eeba8f,KFUPM,Obstacle Avoidance Rectilinear Steiner Minimal Tree Length Estimation Using Deep Learning,deep learning,True
KFUPM_89a11bce-2797-42b9-a110-6cfcb3ccb640,KFUPM,On improving the critical path delay of PathFinder at smaller channel widths,,False
KFUPM_8dcf5e61-5ee3-461d-bb10-947d0bde9380,KFUPM,"Flooding Attack: Implementation, Detection, and Prevention for UAV",,False
KFUPM_23eb11d1-295c-4a72-9874-76d3793ebb9c,KFUPM,Controlling Wheelchair Using EEG Signal and Machine Learning,machine learning,True
KFUPM_9cde18b4-f0e9-497a-8936-29597c76e461,KFUPM,Forty Years of Event Graphs in Research and Education,computer science,True
KFUPM_bea0e2c8-f523-4ee0-9dc3-004fa3b2a6d2,KFUPM,3D-SLAM Implementation on Commercial UAV: Challenges and Future Insights,deep learning,True
